Date;Account;Current staked ADAO;ESB stake;indexer.account_info()
2022-08-18;JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE;0.0;5000.332312;{'account': {'address': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'amount': 1618630395, 'amount-without-pending-rewards': 1618630395, 'apps-local-state': [{'deleted': False, 'id': 747486777, 'key-value': [{'key': 'UkVXQVJEX1BFUl9UT0tFTl9QQUlE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'U1RBS0U=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVXQVJE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}], 'opted-in-at-round': 21175582, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 746318589, 'key-value': [{'key': 'QU1PVU5UX1BBSUQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1333999999}}, {'key': 'QU1PVU5UX0NMQUlNRUQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1778666667}}, {'key': 'UkVTRVJWRV9BTU9VTlQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1778666667}}], 'opted-in-at-round': 21175590, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 465818260, 'key-value': [{'key': 'dXNh', 'value': {'bytes': 'WxiE6XsU92cdUosf0foyom65mFls5mv5v+IIUOvlQZw=', 'type': 1, 'uint': 0}}], 'opted-in-at-round': 20948046, 'schema': {'num-byte-slice': 1, 'num-uint': 15}}, {'deleted': False, 'id': 736834217, 'key-value': [{'key': 'U1RBS0U=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVXQVJE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVXQVJEX1BFUl9UT0tFTl9QQUlE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}], 'opted-in-at-round': 21099833, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 746244030, 'key-value': [{'key': 'QU1PVU5UX1BBSUQ=', 'value': {'bytes': '', 'type': 2, 'uint': 750000}}, {'key': 'QU1PVU5UX0NMQUlNRUQ=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVTRVJWRV9BTU9VTlQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1000000}}], 'opted-in-at-round': 21099846, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 751585252, 'key-value': [{'key': 'UkVXQVJE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVXQVJEX1BFUl9UT0tFTl9QQUlE', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'U1RBS0U=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}], 'opted-in-at-round': 21178742, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 751668529, 'key-value': [{'key': 'U1RBS0U=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'UkVXQVJE', 'value': {'bytes': '', 'type': 2, 'uint': 58966714203}}, {'key': 'UkVXQVJEX1BFUl9UT0tFTl9QQUlE', 'value': {'bytes': '', 'type': 2, 'uint': 12334242}}], 'opted-in-at-round': 21183656, 'schema': {'num-byte-slice': 8, 'num-uint': 8}}, {'deleted': False, 'id': 552635992, 'opted-in-at-round': 20379795, 'schema': {'num-byte-slice': 0, 'num-uint': 16}}, {'deleted': False, 'id': 694427622, 'opted-in-at-round': 20379769, 'schema': {'num-byte-slice': 0, 'num-uint': 1}}, {'deleted': False, 'id': 793119270, 'key-value': [{'key': 'Y29tbWl0bWVudA==', 'value': {'bytes': '', 'type': 2, 'uint': 2001000000}}, {'key': 'Y29tbWl0bWVudF9jbGFpbWVk', 'value': {'bytes': '', 'type': 2, 'uint': 2001000000}}], 'opted-in-at-round': 22150267, 'schema': {'num-byte-slice': 0, 'num-uint': 2}}, {'deleted': False, 'id': 784536240, 'key-value': [{'key': 'AA==', 'value': {'bytes': 'AQAAAAAOBW4jAAAAAGyGXCkAAAAAkJ6dEQ==', 'type': 1, 'uint': 0}}], 'opted-in-at-round': 21757611, 'schema': {'num-byte-slice': 1, 'num-uint': 0}}], 'apps-total-schema': {'num-byte-slice': 64, 'num-uint': 96}, 'assets': [{'amount': 1, 'asset-id': 609680347, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20836512}, {'amount': 0, 'asset-id': 588140942, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20921719}, {'amount': 0, 'asset-id': 465865291, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20948042}, {'amount': 0, 'asset-id': 692083444, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21099833}, {'amount': 1, 'asset-id': 777153834, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21608536}, {'amount': 0, 'asset-id': 751699089, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182624}, {'amount': 0, 'asset-id': 751721160, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182624}, {'amount': 0, 'asset-id': 751722232, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182624}, {'amount': 0, 'asset-id': 751754949, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182625}, {'amount': 0, 'asset-id': 751749726, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751753662, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751779659, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751787439, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751797778, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 1, 'asset-id': 765931479, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21421637}, {'amount': 1, 'asset-id': 765904332, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21422453}, {'amount': 1, 'asset-id': 766499862, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21436720}, {'amount': 1, 'asset-id': 766443208, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21436727}, {'amount': 1, 'asset-id': 765893431, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21436739}, {'amount': 1, 'asset-id': 766793833, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21439236}, {'amount': 1, 'asset-id': 767746863, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21455049}, {'amount': 1, 'asset-id': 767969123, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21457967}, {'amount': 0, 'asset-id': 775900724, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21608472}, {'amount': 0, 'asset-id': 770367767, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21579784}, {'amount': 72, 'asset-id': 751294723, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21184274}, {'amount': 0, 'asset-id': 781107445, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21718261}, {'amount': 1, 'asset-id': 791368775, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21913536}, {'amount': 1, 'asset-id': 781449344, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21887163}, {'amount': 1, 'asset-id': 781484394, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21887169}, {'amount': 1, 'asset-id': 781457097, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21887173}, {'amount': 0, 'asset-id': 703054374, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21036917}, {'amount': 0, 'asset-id': 792399956, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21998050}, {'amount': 0, 'asset-id': 692085161, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20938021}, {'amount': 25094050128, 'asset-id': 470842789, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21701008, 'opted-out-at-round': 21876772}, {'amount': 0, 'asset-id': 671977571, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22238852}, {'amount': 485, 'asset-id': 386192725, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20948042}, {'amount': 1, 'asset-id': 793931532, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22064484}, {'amount': 1, 'asset-id': 812936193, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22414721}, {'amount': 0, 'asset-id': 552679552, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22239364}, {'amount': 42919506, 'asset-id': 807805560, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22306678}, {'amount': 5690033194, 'asset-id': 793124631, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22150267}, {'amount': 0, 'asset-id': 740040089, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21527799}, {'amount': 0, 'asset-id': 386195940, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20948042}, {'amount': 233766363, 'asset-id': 807804381, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22319036}, {'amount': 0, 'asset-id': 686505742, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20947937}, {'amount': 0, 'asset-id': 779142878, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21757597}, {'amount': 1, 'asset-id': 293735395, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22413133}, {'amount': 1, 'asset-id': 284297424, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22414706}, {'amount': 0, 'asset-id': 766443975, 'deleted': False, 'is-frozen': True, 'opted-in-at-round': 21436710}, {'amount': 0, 'asset-id': 703041437, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21084687}, {'amount': 0, 'asset-id': 703053587, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21037103}, {'amount': 214, 'asset-id': 794485730, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22312544}, {'amount': 1, 'asset-id': 812950031, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22413148}, {'amount': 1, 'asset-id': 812644292, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22416756}, {'amount': 0, 'asset-id': 779746837, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21655610}, {'amount': 0, 'asset-id': 792349858, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21998044}, {'amount': 0, 'asset-id': 792397600, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21998014}, {'amount': 0, 'asset-id': 792411841, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21998067}, {'amount': 0, 'asset-id': 834740831, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22815319}, {'amount': 1, 'asset-id': 834783380, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 22815325}, {'amount': 0, 'asset-id': 587558442, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21185563}, {'amount': 0, 'asset-id': 751767029, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751748818, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182624}, {'amount': 0, 'asset-id': 751729473, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182657}, {'amount': 0, 'asset-id': 751705678, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21182624}, {'amount': 0, 'asset-id': 768033338, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21492093}, {'amount': 0, 'asset-id': 768042593, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21492083}, {'amount': 662, 'asset-id': 658399558, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 21185602}, {'amount': 9999991684530000, 'asset-id': 702221795, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20384358}, {'amount': 7, 'asset-id': 441139422, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20384575}, {'amount': 0, 'asset-id': 359232203, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20687270}, {'amount': 220, 'asset-id': 360019122, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20687324}, {'amount': 1, 'asset-id': 708114306, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20563016}, {'amount': 0, 'asset-id': 708113053, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20563364}, {'amount': 0, 'asset-id': 31566704, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20565908}, {'amount': 1, 'asset-id': 708119808, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20579760, 'opted-out-at-round': 20642648}, {'amount': 1, 'asset-id': 708205499, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20579832}, {'amount': 1, 'asset-id': 708205807, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20579953}, {'amount': 1, 'asset-id': 708203858, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20703749}, {'amount': 1, 'asset-id': 708168173, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20600327}, {'amount': 1, 'asset-id': 708140509, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20626981}, {'amount': 0, 'asset-id': 703051137, 'deleted': False, 'is-frozen': False, 'opted-in-at-round': 20721730}], 'created-apps': [{'created-at-round': 20946899, 'deleted': False, 'id': 737566440, 'params': {'approval-program': 'BSAEAQAEZCYIBXByaWNlBnNlbGxlchFnZW1zX2ZlZXNfYWNjb3VudAZuZnRfaWQFc3RhcnQRZ2Vtc19mZWVzX3BlcmNlbnQRcm95YWx0aWVzX3BlcmNlbnQRcm95YWx0aWVzX2FjY291bnQxGCMSQAFvMRkjEkAAPTEZgQUSQAAVMRkiEjEZgQISETEZJBIRQAABACNDMQApZBIxADIJEhExACpkEhFEK2QpZIgBeSlkiAIyIkM2GgCABXNldHVwEkAA+zYaAIADYnV5EkAAZTYaAIAMdXBkYXRlX3ByaWNlEkAALzYaAIANbWFzdGVyX2NhbmNlbBJAAAEAMQAqZBJAAAIjQytkKmSIARsqZIgB1CJDMQApZBIxADIJEhExACpkEhFENhoBFyMNRCg2GgEXZyJDMgorZHAANQA1ATEWIgk4CChkCjUCNAA0ASMNEDQBNAIPEDEWIgk4CDQCKGQLEhAnBGQyBw4QMRYiCTgQIhIQMRYiCTgAMQASEDEWIgk4BzIKEhAxFiIJOAgyAA8QRDEWIgk4CChkD0AAAiNDNAKIAO40AogBAjQCiAEXK2QxFiIJOAA0AogAjCJDMgcnBGQMRDEAKWQSMQAyCRIRRLEkshArZLIRMgqyFLMiQyk2GgBnKzYaARdnJwQ2GgIXZyg2GgMXZyo2GgRnJwc2GgVnJwU2GgYXZycGNhoHF2cyBzYaAhcMRDYaBhc2GgcXCCUORCJDNQQ1AzIKNANwADUFNQY0BUEADbEkshA0A7IRNASyFbOJNQk1CDUHMgo0B3AANQo1CzQLNAkPRDQKQAACI0M0CzQJEkAAGLEkshA0B7IRNAiyFDQJshIyALIBs0IADbEkshA0B7IRNAiyFbOJNQyxIrIQKGQnBWQLJQo0DAuyCCpksgeziTUNsSKyEChkJwZkCyUKNA0LsggnB2SyB7OJNQ6xIrIQKGQlJwVkCScGZAkLJQo0DguyCClksgeziTUPMgpgIxNBAAmxIrIQNA+yCbOJ', 'clear-state-program': 'BYEBQw==', 'creator': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'global-state': [{'key': 'c2VsbGVy', 'value': {'bytes': 'TNZyQNl6e5lKlcrq+HvkWiX0msX5YLe4L5bXEZUuDYU=', 'type': 1, 'uint': 0}}, {'key': 'c3RhcnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1652309432}}, {'key': 'cHJpY2U=', 'value': {'bytes': '', 'type': 2, 'uint': 2500000000}}, {'key': 'Z2Vtc19mZWVzX2FjY291bnQ=', 'value': {'bytes': 'rbISrDRvndB23kWOwdKv60+lvrzOCsAd/CwCHD/a+x8=', 'type': 1, 'uint': 0}}, {'key': 'Z2Vtc19mZWVzX3BlcmNlbnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'cm95YWx0aWVzX2FjY291bnQ=', 'value': {'bytes': 'KshJ2CgJQPiTeQPBJk8H6TulE43LXPWPYsbOEcGlWb0=', 'type': 1, 'uint': 0}}, {'key': 'cm95YWx0aWVzX3BlcmNlbnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'bmZ0X2lk', 'value': {'bytes': '', 'type': 2, 'uint': 703051137}}], 'global-state-schema': {'num-byte-slice': 7, 'num-uint': 7}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}}}, {'created-at-round': 20568681, 'deleted': False, 'id': 712189795, 'params': {'approval-program': 'BSAEAQAEZCYIBXByaWNlBnNlbGxlchFnZW1zX2ZlZXNfYWNjb3VudAZuZnRfaWQFc3RhcnQRZ2Vtc19mZWVzX3BlcmNlbnQRcm95YWx0aWVzX3BlcmNlbnQRcm95YWx0aWVzX2FjY291bnQxGCMSQAFvMRkjEkAAPTEZgQUSQAAVMRkiEjEZgQISETEZJBIRQAABACNDMQApZBIxADIJEhExACpkEhFEK2QpZIgBeSlkiAIyIkM2GgCABXNldHVwEkAA+zYaAIADYnV5EkAAZTYaAIAMdXBkYXRlX3ByaWNlEkAALzYaAIANbWFzdGVyX2NhbmNlbBJAAAEAMQAqZBJAAAIjQytkKmSIARsqZIgB1CJDMQApZBIxADIJEhExACpkEhFENhoBFyMNRCg2GgEXZyJDMgorZHAANQA1ATEWIgk4CChkCjUCNAA0ASMNEDQBNAIPEDEWIgk4CDQCKGQLEhAnBGQyBw4QMRYiCTgQIhIQMRYiCTgAMQASEDEWIgk4BzIKEhAxFiIJOAgyAA8QRDEWIgk4CChkD0AAAiNDNAKIAO40AogBAjQCiAEXK2QxFiIJOAA0AogAjCJDMgcnBGQMRDEAKWQSMQAyCRIRRLEkshArZLIRMgqyFLMiQyk2GgBnKzYaARdnJwQ2GgIXZyg2GgMXZyo2GgRnJwc2GgVnJwU2GgYXZycGNhoHF2cyBzYaAhcMRDYaBhc2GgcXCCUORCJDNQQ1AzIKNANwADUFNQY0BUEADbEkshA0A7IRNASyFbOJNQk1CDUHMgo0B3AANQo1CzQLNAkPRDQKQAACI0M0CzQJEkAAGLEkshA0B7IRNAiyFDQJshIyALIBs0IADbEkshA0B7IRNAiyFbOJNQyxIrIQKGQnBWQLJQo0DAuyCCpksgeziTUNsSKyEChkJwZkCyUKNA0LsggnB2SyB7OJNQ6xIrIQKGQlJwVkCScGZAkLJQo0DguyCClksgeziTUPMgpgIxNBAAmxIrIQNA+yCbOJ', 'clear-state-program': 'BYEBQw==', 'creator': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'global-state': [{'key': 'cm95YWx0aWVzX3BlcmNlbnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 10}}, {'key': 'bmZ0X2lk', 'value': {'bytes': '', 'type': 2, 'uint': 703049730}}, {'key': 'c2VsbGVy', 'value': {'bytes': 'TNZyQNl6e5lKlcrq+HvkWiX0msX5YLe4L5bXEZUuDYU=', 'type': 1, 'uint': 0}}, {'key': 'c3RhcnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 1650664680}}, {'key': 'cHJpY2U=', 'value': {'bytes': '', 'type': 2, 'uint': 1500000000}}, {'key': 'Z2Vtc19mZWVzX2FjY291bnQ=', 'value': {'bytes': 'rbISrDRvndB23kWOwdKv60+lvrzOCsAd/CwCHD/a+x8=', 'type': 1, 'uint': 0}}, {'key': 'Z2Vtc19mZWVzX3BlcmNlbnQ=', 'value': {'bytes': '', 'type': 2, 'uint': 0}}, {'key': 'cm95YWx0aWVzX2FjY291bnQ=', 'value': {'bytes': 'KshJ2CgJQPiTeQPBJk8H6TulE43LXPWPYsbOEcGlWb0=', 'type': 1, 'uint': 0}}], 'global-state-schema': {'num-byte-slice': 7, 'num-uint': 7}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}}}], 'created-assets': [{'created-at-round': 20384358, 'deleted': False, 'index': 702221795, 'params': {'clawback': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'creator': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'decimals': 6, 'default-frozen': False, 'freeze': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'manager': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'name': 'HDT', 'name-b64': 'SERU', 'reserve': 'JTLHEQGZPJ5ZSSUVZLVPQ67ELIS7JGWF7FQLPOBPS3LRDFJOBWC62EZWUE', 'total': 10000000000000000, 'unit-name': 'HDT', 'unit-name-b64': 'SERU'}}], 'created-at-round': 20379586, 'deleted': False, 'pending-rewards': 0, 'reward-base': 218288, 'rewards': 278641, 'round': 22910192, 'sig-type': 'sig', 'status': 'Offline', 'total-apps-opted-in': 11, 'total-assets-opted-in': 82, 'total-created-apps': 2, 'total-created-assets': 1}, 'current-round': 22910192}
